73810638,How to track changes to Content WebView2,"It is necessary to track the link change in WebView 2. I have the following code in the VM:
VM
private Uri _myHtml;

public Uri MyHtml
{
    get { return _myHtml; }
    set
    {
        _myHtml = value;
        CheckUri(MyHtml);
        OnPropertyChanged();
        OnPropertyChanged(nameof(MyHtml));
    }
}

VMBASE
public event PropertyChangedEventHandler PropertyChanged;

protected void OnPropertyChanged([CallerMemberName] string propertyName = &quot;&quot;)
{
    PropertyChangedEventHandler handler = this.PropertyChanged;
    if (handler != null)
    {
        var e = new PropertyChangedEventArgs(propertyName);
        handler(this, e);
    }
}

VIEW XAML
&lt;Wpf:WebView2 Name=&quot;webView&quot;
                  Source=&quot;{Binding MyHtml, UpdateSourceTrigger=Explicit}&quot; Grid.RowSpan=&quot;2&quot;  Grid.ColumnSpan=&quot;3&quot; HorizontalAlignment=&quot;Stretch&quot; VerticalAlignment=&quot;Stretch&quot;  /&gt;

Alas, the breakpoint on &quot;set&quot; is triggered only when the &quot;MyHTML&quot; variable is directly assigned a value. But when you change the URL in WebView2, nothing changes
","c#, wpf, mvvm, webview",0,73811372,"You have two options

Set the Mode to TwoWay, and remove the UpdateSourceTrigger=Explicit

Source=&quot;{Binding MyHtml, Mode=TwoWay}&quot;


If you want to keep Explicit mode, you have to call UpdateSource() to update the bound property (i.e.MyHtml). This can be done by handling NavigationCompleted event like so..

In .xaml
&lt;Wpf:WebView2 
    Source=&quot;{Binding MyHtml, UpdateSourceTrigger=Explicit, Mode=TwoWay}&quot;
    NavigationCompleted=&quot;WebView_OnNavigationCompleted&quot; ..

In .xaml.cs
private void WebView_OnNavigationCompleted(object sender, CoreWebView2NavigationCompletedEventArgs args)
{
    if (args.IsSuccess)
    {
        var bindingExpression =  
            webView.GetBindingExpression(WebView2.SourceProperty);
        bindingExpression?.UpdateSource();
    }
}

Note that in both options you need Mode=TwoWay.
"
73184914,Razor pages - Change page name depending on the culture,"I'm building a Razor web application using .NET6 and I have 3 different cultures.
For SEO purpose, I'm trying to have a page name who's different depending from the culture.
Like for example:
en: https://www.website.com/en/contact-us
fr: https://www.website.com/fr/contactez-nous
I found a cool article about friendly routes but it has to be done via .AddPageRoute in the Pipeline and I don't see how could I make it match depending on the culture (like one for each culture).
I tried this but it looks like it only take care of the last one:
options.Conventions.AddPageRoute(&quot;/Contact&quot;, &quot;/contact-us&quot;);
options.Conventions.AddPageRoute(&quot;/Contact&quot;, &quot;/contactez-nous&quot;);

This is my Program.cs
var builder = WebApplication.CreateBuilder(args);


builder.Services.AddRazorPages()
    .AddRazorPagesOptions(options =&gt;
    {
        options.Conventions.AddFolderRouteModelConvention(&quot;/&quot;, model =&gt;
        {
            foreach (var selector in model.Selectors)
            {
                selector.AttributeRouteModel.Template = AttributeRouteModel.CombineTemplates(&quot;{culture?}&quot;, selector.AttributeRouteModel.Template);
            }
        });
    });
builder.Services.AddMvc().AddViewLocalization(LanguageViewLocationExpanderFormat.Suffix).AddDataAnnotationsLocalization();
builder.Services.Configure&lt;RequestLocalizationOptions&gt;(opt =&gt;
{
    var supportedCultures = new List&lt;CultureInfo&gt;
    {
        new CultureInfo(&quot;en&quot;),
        new CultureInfo(&quot;fr&quot;),
        new CultureInfo(&quot;nl&quot;)
    };
    opt.DefaultRequestCulture = new RequestCulture(&quot;en&quot;);
    opt.SupportedCultures = supportedCultures;
    opt.SupportedUICultures = supportedCultures;
    opt.RequestCultureProviders.Insert(0, new RouteDataRequestCultureProvider()
    {
        RouteDataStringKey = &quot;culture&quot;,
        UIRouteDataStringKey = &quot;culture&quot;,
        Options = opt
    });
});

builder.Services.Configure&lt;RouteOptions&gt;(opt =&gt;
{
    opt.LowercaseUrls = true;
    opt.AppendTrailingSlash = true;
});

builder.Services.AddHttpContextAccessor();

builder.Services.AddLocalization(opt =&gt; { opt.ResourcesPath = &quot;Resources&quot;; });

var app = builder.Build();

// Configure the HTTP request pipeline.
if (!app.Environment.IsDevelopment())
{
    app.UseExceptionHandler(&quot;/Error&quot;);
    // The default HSTS value is 30 days. You may want to change this for production scenarios, see https://aka.ms/aspnetcore-hsts.
    app.UseHsts();
}

var options = ((IApplicationBuilder)app).ApplicationServices.GetRequiredService&lt;IOptions&lt;RequestLocalizationOptions&gt;&gt;();
app.UseRequestLocalization(options.Value);

app.UseHttpsRedirection();
app.UseStaticFiles();

app.UseRouting();

app.UseAuthorization();

app.MapRazorPages();

app.Run();

Contact.cshtml
@page &quot;/Contact&quot;
@model client.Pages.Contact
@{
    ViewData[&quot;Title&quot;] = &quot;Contact&quot;;
}

&lt;h1&gt;@ViewData[&quot;Title&quot;]&lt;/h1&gt;

&lt;div&gt;
    &lt;form method=&quot;post&quot;&gt;
        &lt;div&gt;
            &lt;label&gt;Name&lt;/label&gt;
            &lt;input type=&quot;text&quot; asp-for=&quot;ContactModel.FullName&quot; placeholder=&quot;Full name&quot;&gt;
            &lt;span asp-validation-for=&quot;ContactModel.FullName&quot; class=&quot;text-danger&quot;&gt;&lt;/span&gt;
        &lt;/div&gt;
        &lt;div&gt;
            &lt;label&gt;Email&lt;/label&gt;
            &lt;input type=&quot;email&quot; asp-for=&quot;ContactModel.Email&quot; placeholder=&quot;info@developify.be&quot;&gt;
            &lt;span asp-validation-for=&quot;ContactModel.Email&quot; class=&quot;text-danger&quot;&gt;&lt;/span&gt;
        &lt;/div&gt;
        &lt;div&gt;
            &lt;label&gt;Message&lt;/label&gt;
            &lt;textarea asp-for=&quot;ContactModel.Message&quot; cols=&quot;30&quot; rows=&quot;10&quot;&gt;&lt;/textarea&gt;
            &lt;span asp-validation-for=&quot;ContactModel.Message&quot; class=&quot;text-danger&quot;&gt;&lt;/span&gt;
        &lt;/div&gt;
        &lt;button type=&quot;submit&quot;&gt;Submit&lt;/button&gt;
    &lt;/form&gt;
&lt;/div&gt;

Anchor from _Layout.cshtml
&lt;a class=&quot;&quot; asp-area=&quot;&quot; asp-page=&quot;/Contact&quot;
                        asp-route-culture=&quot;@CultureInfo.CurrentCulture.Name&quot;&gt;Contact&lt;/a&gt;

How can I achieve this? Do I have to do something with the selector.AttributeRouteModel.Template?
","c#, asp.net, asp.net-mvc, asp.net-core, razor",1,73219493,"I recommend to use url rewrite as described in https://learn.microsoft.com/en-us/aspnet/core/fundamentals/url-rewriting?view=aspnetcore-6.0#extension-and-options
That way, every page is mapped to its english spelled route. Translations are rewritten to the english version by the specified rewrite options.
"
74595002,What is the difference between SingletonScope. Function & Host in Azure WebJob,"What is the difference between SingletonScope? Function &amp; Host in Azure WebJob?
I have Time trigger hosted in two regions in AKS. I want to ensure that only one instance runs every time.
All my instances are sharing the same storage account. Can I use one of the above settings to configure my scenario?
","azure, azure-functions, azure-webjobs",0,74613125,"
Difference between WebJob host and Azure function:

The host is a runtime container for functions. The Host listens for triggers and calls functions.
In version 3.x, the host is an implementation of IHost.
In version 2.x, you use the JobHost object.
You create a host instance in your code and write code to customize its behavior.
This is a key difference between using the WebJobs SDK directly and using it indirectly through Azure Functions.
In Azure Functions, the service controls the host, and you can't customize the host by writing code.
Azure Functions lets you customize host behavior through settings in the host.json file.
For more information, see Compare the WebJobs SDK and Azure Functions

What is Singleton?

The Singleton attribute ensures that only one instance of a function runs, even when there are multiple instances of the host web app. The Singleton attribute uses distributed locking to ensure that one instance runs.
As in below example, only a single instance of the ProcessImage function runs at any given time:
[Singleton]
public static async Task ProcessImage([BlobTrigger(&quot;images&quot;)] Stream image)
{
     // Process the image.

To learn more about how the SingletonMode.Function works see: https://github.com/Azure/azure-webjobs-sdk/blob/master/src/Microsoft.Azure.WebJobs/SingletonMode.cs
Further you can specify a scope expression/value on a singleton. The expression/value ensures that all executions of the function at a specific scope will be serialized.
Check this link for example: https://learn.microsoft.com/en-us/azure/app-service/webjobs-sdk-how-to#scope-values
"
73534241,useState define an empty array with new Array method,"I am getting data which is an array of objects from the store. In useState I want to set an array of data.length size all set to false initially. But when I set the value it returns an empty array [] for each of the state variable I set. I also tried updating the state in the useeffect but nothing works. I am unable to figure out what is the issue here.
function Datatable() {
       let data = useSelector((state) =&gt; state.dish);
      console.log(data.length)
      const [clicked1, setClicked1] = useState(new Array(data.length).fill(false));
      const [clicked2, setClicked2] = useState(new Array(data.length).fill(false));
      const [clicked3, setClicked3] = useState(new Array(data.length).fill(false));
      const dispatch = useDispatch();
      function setAllStates() {
        setClicked1(new Array(data.length).fill(false));
        setClicked2(new Array(data.length).fill(false));
        setClicked3(new Array(data.length).fill(false));
      }
      useEffect(() =&gt; {
        setAllStates();
      }, []);

image of console the data
Here is my jsx where i am creating the table
&lt;TableBody&gt;
            {data.map((row, index) =&gt; (
              &lt;TableRow
                key={row.id}
                sx={{ &quot;&amp;:last-child td, &amp;:last-child th&quot;: { border: 0 } }}
              &gt;
                &lt;TableCell component=&quot;th&quot; scope=&quot;row&quot;&gt;
                  &lt;img width={150} height={100} src={row.image} /&gt;
                &lt;/TableCell&gt;
                &lt;TableCell align=&quot;right&quot;&gt;{row.dishName}&lt;/TableCell&gt;
                &lt;TableCell align=&quot;right&quot;&gt;
                  {clicked1[index] == false ? (
                    &lt;&gt;
                      &lt;Button
                        onClick={() =&gt; handleOnclick(&quot;Rank 1&quot;, index, row)}
                      &gt;
                        Rank 1
                      &lt;/Button&gt;
                    &lt;/&gt;
                  ) : (
                    &lt;Typography&gt;Selected&lt;/Typography&gt;
                  )}
                &lt;/TableCell&gt;

Here is the image of the table
in console data.length is showing 0 two times and then 30. I am populating the data in the reducers in its parent component. But still all the arrays are undefined. And in the table all i am showing in the data table are undefined. (Note: I am creating a table of length data.length. data.image, data.description are showing in the table only the buttons that are showing only when clicked1[index] == false are not defined.
","javascript, reactjs, arrays",0,73534525,"Unless data.length is 0, this gotta work.
    function Datatable() {
          const data = useSelector((state) =&gt; state.dish);

          const [clicked1, setClicked1] = useState();
          const [clicked2, setClicked2] = useState();
          const [clicked3, setClicked3] = useState();

          const dispatch = useDispatch();

          function setAllStates(size) {
            const newArray = new Array(size).fill(false);
            setClicked1(newArray);
            setClicked2(newArray);
            setClicked3(newArray);
          }

          useEffect(() =&gt; {
            if(data) setAllStates(data.length);
          }, [data]);
     }

"
73144075,How do you get a single table column to continue onto next column of page instead of one column on every page in ASP.NET MVC C#?,"I am trying to design a pdf view page for product labels in asp.net mvc c#. Basically, I want there to be two columns on the page with 5 rows (so 10 total labels per page). Based on a form where certain products are selected, the form pulls up the pdf view of the labels (which I use Rotativa for) and it inserts the products selected from form into the labels to print. I have it working perfectly as far as getting the data to the labels, but its only displaying as a single column per page. I'd like after the column on each page reaches the end of the page, instead continuing onto the next page, it flows over to the next column on page. I tried doing another  section and copied the same fields to it from column one but it just shows the same duplicate record per row. I've tried alot of different things I've read online and none of it is working such as display: block or block-inline, I've tried in css setting column-count: 2;. Everything I'm finding online they have multiple fields or columns. I have just one . It's weird that it repeats all the way down the page on the left half of the page but won't continue onto the right half. Here's a basic example of what I want:
[ label from record 1 ]   [ label from record 6 ]
[ label from record 2 ]   [ label from record 7 ]
[ label from record 3 ]   [ label from record 8 ]
[ label from record 4 ]   [ label from record 9 ]
[ label from record 5 ]   [ label from record 10]
(end of page 1)
I've been stuck on this for a couple days now, any help would be greatly appreciated. Here is my code so far:
   &lt;table&gt;
     @foreach (var item in Model)
     {
       &lt;tr&gt;
         &lt;td class=&quot;left-col&quot;&gt;
           &lt;img src=&quot;@Server.MapPath(&quot;~/Images/&quot; + item.Logo)&quot; class=&quot;comp-logo&quot;&gt;&lt;br /&gt;
           &lt;label class=&quot;item-lbl&quot;&gt;Item #&lt;/label&gt;&lt;br /&gt;
           &lt;label class=&quot;code&quot;&gt;@Html.DisplayFor(modelitem =&gt; item.Product_Code)&lt;/label&gt;&lt;br /&gt;
           &lt;label class=&quot;descript&quot;&gt;@Html.DisplayFor(modelitem =&gt; item.Description)&lt;/label&gt;
         &lt;/td&gt;
       &lt;/tr&gt;
     }
   &lt;/table&gt;

","c#, html, css, asp.net, asp.net-mvc",0,73144379,"since you said it doesnt need to be a html table tag in the comment, you can do something like this, where you wrap all the elements in a div and set the div to display grid. grid template columns says how many columns you want and there widths. In this case i set them to 1fr 1fr which will make 2 columns with equal widths. If you want something different you can specify the width in pixels or percentages. This is the same with grid-template-rows.


&lt;style&gt;
.grid{
display:grid;
grid-template-columns: 1fr 1fr;
grid-template-rows:1fr 1fr 1fr 1fr 1fr;
justify-content:start;
width:max-content;
}
&lt;/style&gt; 
&lt;div class=""grid""&gt;
@foreach (var item in Model)
     {
         &lt;span class=""left-col""&gt;
           &lt;img src=""@Server.MapPath(""~/Images/"" + item.Logo)"" class=""comp-logo""&gt;&lt;br /&gt;
           &lt;label class=""item-lbl""&gt;Item #&lt;/label&gt;&lt;br /&gt;
           &lt;label class=""code""&gt;@Html.DisplayFor(modelitem =&gt; item.Product_Code)&lt;/label&gt;&lt;br /&gt;
           &lt;label class=""descript""&gt;@Html.DisplayFor(modelitem =&gt; item.Description)&lt;/label&gt;
         &lt;/span&gt;
}
   &lt;/div&gt;



"
74543810,Im making a PropHunt game in roblox but the whenever i morph the player character into a new form the UI keeps on being called,"I have this project, im creating a prophunt game, however im in a little road block that i can't understand.
Here is how my code works, I have a local script which tells me which team the player is in, since the player does not have a team yet they are always assumed as neutral, then the local script is called whenever the players are added, which a GUI appears, allowing for them to pick the team.
Heres what i did for the Local script GUI, I'm just learning this for now so not really the best way i could have coded it right now, but it does simulate what i want to happen.
Player.PlayerAdded:Connect(function(player)
    if player.Team == TeamService.Blue then
        Frame.Visible = false
    else
        Frame.Visible = true
    end
end)

Hiders.MouseButton1Click:Connect(function(player)
    
    
    local result = ReplicatedStorage.RemoteFunction:InvokeServer(TeamHiders)
    print(result)
    if result == true then
        Frame.Visible = false
    else
        Frame.Visible = false
    end
end)

Here's what i did for the server script to assign the players a team, I'm sorry I'm still fairly new to roblox so i don't know if my approach is correct im just going with what closely gets me to the output.
game.ReplicatedStorage.RemoteFunction.OnServerInvoke = function (player, Team)
    

    
    if Team == teamService.Blue then
        player.Team = Team
        
        print(ChoosenTeam)
        return &quot;player Team is blue&quot;
    end
    
    if Team == teamService.Red then
        player.Team = Team
        
        print(player.Team)
        return &quot;player Team is red&quot;
    end

end

And here is my script for the Morph, so i got this click detector which should tell the game that whenever its clicked transform the player into whatever form this is scripted on.
local model = script.Parent.Parent
script.Parent.MouseClick:Connect(function(player)
    
    if player.Team == teamservice.Blue then
        
        local oldCharacter = player.Character
        local newCharacter = model:Clone()

        newCharacter.HumanoidRootPart.Anchored = false
        newCharacter:SetPrimaryPartCFrame(oldCharacter.PrimaryPart.CFrame)

        player.Character = newCharacter
        newCharacter.Parent = workspace 
    end 
end)


The players under blue side should only encounter this once since the UI should only appear when they do not have a team or are loaded in the game, but what happens is the blue players whenever they morph into a block they encounter the GUI prompt again.
I was expecting by limiting the player teams to nil it would only show the UI, and if the player has a team already then the UI would not show itself, the same goes to when the player decides to morph the player UI should not be visible.
",roblox,0,74697841,
73556146,How to run multiple tags at once in Cucumber / Cypress JS project?,"In my Cypress JS / Cucumber project, I am trying to run multiple test scenario's with different tags.
Feature: First feature

    @tagOne
    Scenario: #1 Navigation

Another feature:
Feature: Secondfeature

    @tagTwo
    Scenario: #1 Visibility

I'm able to run the tags seperately using the below commands:
npx cypress run -e TAGS=\&quot;@tagOne\&quot;
npx cypress run -e TAGS=\&quot;@tagTwo\&quot;

However, I now need to run them together at the same time.
When I run the below command, only tagOne scenario's run, &amp; the tagTwo scenario is Pending.
npx cypress run -e TAGS=\&quot;@tagOne or @tagTwo\&quot;
Can someone please tell me how I can run these tags at the same time?
","cucumber, cypress",1,74715519,
74089173,Updating list in memory doesn't change UI in Flutter,"I am currently modifying my app to support large devices. In this app I want to have a list of categories at the left and when I tap the list tile I want to show the list of the items which the category holds on the left. By the approach I am using the list updates in memory but doesnt change the UI. This is my current approach -&gt;
class _OrderCategoryScreenState extends State&lt;OrderCategoryScreen&gt; {

  List&lt;FoodItem&gt; filteredLists = [];

  @override
  Widget build(BuildContext context) {
    return Scaffold(
      body: SafeArea(
          child: Row(
        children: [
          ValueListenableBuilder&lt;Box&lt;FoodCategory&gt;&gt;(
            valueListenable: Boxes.getFoodCategories().listenable(),
            builder: (context, box, child) {
              final categories = box.values.toList().cast&lt;FoodCategory&gt;();
              return categories.length == 0
                  ? Container(
                      color: Color(0xFFFCF9F9),
                      height: double.infinity,
                      width: MediaQuery.of(context).size.height * 0.30,
                      child: Center(
                        child: Text(&quot;No Categories&quot;),
                      ))
                  : Container(
                      height: double.infinity,
                      width: MediaQuery.of(context).size.height * 0.35,
                      child: Drawer(
                        backgroundColor: Color(0xFFFCF9F9),
                        elevation: 0,
                        child: ListView(
                          children: &lt;Widget&gt;[
                            DrawerHeader(
                              child: ListView(
                                children: [
                                  Container(
                                    height: MediaQuery.of(context).size.height,
                                    child: ValueListenableBuilder&lt;
                                        Box&lt;FoodCategory&gt;&gt;(
                                      builder: (context, value, child) {
                                        final foodCategories = box.values
                                            .toList()
                                            .cast&lt;FoodCategory&gt;();
                                        return ListView.builder(
                                          itemCount: foodCategories.length,
                                          itemBuilder: (context, index) {
                                            return ListTile(
                                              tileColor: Colors.green,
                                              
                                              onTap: () {
                                                filteredLists = Boxes
                                                        .getFoodItems()
                                                    .values
                                                    .where((element) =&gt;
                                                        element.categoryName ==
                                                        foodCategories[index]
                                                            .name)
                                                    .toList();
                                                print(filteredLists.length);
                                                print(&quot;object&quot;);
                                              },
                                              title: Text(
                                                  foodCategories[index].name),
                                            );
                                          },
                                        );
                                      },
                                      valueListenable: Boxes.getFoodCategories()
                                          .listenable(),
                                    ),
                                  )
                                ],
                              ),
                            ),
                          ],
                        ),
                      ));
            },
          ),
          Container(
            width: MediaQuery.of(context).size.width * 0.5,
            height: MediaQuery.of(context).size.height * 0.5,
            color: Colors.amberAccent,
            child: filteredLists.isEmpty
                ? Center(
                    child: Text(&quot;Choose A Category&quot;),
                  )
                : ListView.builder(itemCount: filteredLists.length,
                    itemBuilder: (context, index) {
                      return ListTile(
                        title: Text(filteredLists[index].itemName),
                      );
                    },
                  ),
          ),
        ],
      )
      
      
      ),
    );
  }
}

When I hot reload using this approach it works on the UI as well.
Please Help.
","flutter, dart, flutter-layout",0,74089267,"Try calling setState to update the UI.
onTap: () {
    filteredLists = Boxes
            .getFoodItems()
        .values
        .where((element) =&gt;
            element.categoryName ==
            foodCategories[index]
                .name)
        .toList();
    print(filteredLists.length);
    print(&quot;object&quot;);
    setState((){}); //this
  },

"
72847591,Add SwipeToRefresh to RecyclerView Android,"Have activity page with following code:
&lt;androidx.swiperefreshlayout.widget.SwipeRefreshLayout
        android:id=&quot;@+id/swipeRefreshLayout&quot;
        android:layout_width=&quot;match_parent&quot;
        android:layout_height=&quot;wrap_content&quot;
        android:background=&quot;#00FFFFFF&quot;
        app:layout_constraintEnd_toEndOf=&quot;parent&quot;
        app:layout_constraintTop_toBottomOf=&quot;@+id/view&quot;
        app:layout_constraintHorizontal_bias=&quot;0.0&quot;
&gt;

        &lt;androidx.recyclerview.widget.RecyclerView
            android:id=&quot;@+id/mainList&quot;
            android:layout_width=&quot;match_parent&quot;
            android:layout_height=&quot;wrap_content&quot;
            android:background=&quot;#F0F2F5&quot;
            app:layout_constraintBottom_toBottomOf=&quot;parent&quot;
            app:layout_constraintTop_toBottomOf=&quot;@+id/view&quot;
            app:layout_constraintVertical_bias=&quot;0&quot;
            tools:layout_editor_absoluteX=&quot;0dp&quot; /&gt;

    &lt;/androidx.swiperefreshlayout.widget.SwipeRefreshLayout&gt;

On my main activity.kt file, I have the following code but I am unsure where i need to put listenings etc. as I didn't write this part of the code;
package com.example.what2do_v2

import android.content.Intent
import android.os.Bundle
import android.util.Log
import android.widget.ImageButton
import androidx.appcompat.app.AppCompatActivity
import androidx.recyclerview.widget.LinearLayoutManager
import androidx.recyclerview.widget.RecyclerView
import androidx.swiperefreshlayout.widget.SwipeRefreshLayout
import com.example.what2do_v2.Adapter.TaskAdapter
import com.example.what2do_v2.Model.TaskResponse
import com.example.what2do_v2.Service.ApiClient
import retrofit2.Call
import retrofit2.Callback
import retrofit2.Response


class MainActivity : AppCompatActivity() {
    private val apiService by lazy {
        ApiClient.create()
    }


    private var taskData : ArrayList&lt;TaskResponse&gt; = arrayListOf();

    override fun onCreate(savedInstanceState: Bundle?) {

        super.onCreate(savedInstanceState)
        setContentView(R.layout.activity_main)

        val searchbutton:ImageButton=findViewById(R.id.searchbutton)
        searchbutton.setOnClickListener{
            startActivity(Intent(this, ActivitySearch::class.java))
        }

        val saves:ImageButton=findViewById(R.id.saves)
        saves.setOnClickListener{
            startActivity(Intent(this, ActivitySaves::class.java))
        }

        val settings:ImageButton=findViewById(R.id.settings)
        settings.setOnClickListener{
            startActivity(Intent(this, ActivitySettings::class.java))
        }
        loadData();
    }

    private fun loadData(){
        var data = apiService.getMainData();

        data.enqueue(object : Callback&lt;ArrayList&lt;TaskResponse&gt;&gt; {

            override fun onResponse(
                call: Call&lt;ArrayList&lt;TaskResponse&gt;&gt;,
                response: Response&lt;ArrayList&lt;TaskResponse&gt;&gt;
            ) {

                if (response.code() == 200) {
                    taskData = response.body()!!;
                    displaydata();
                }

            }

            override fun onFailure(call: Call&lt;ArrayList&lt;TaskResponse&gt;&gt;, t: Throwable) {
                Log.d(&quot;-----------------&quot;, t.toString())
            }
        })
    }

    private fun displaydata(){
        var recyclerView = findViewById&lt;RecyclerView&gt;(R.id.mainList);
        var adapter = TaskAdapter(this, taskData);
        recyclerView.layoutManager = LinearLayoutManager(this)
        recyclerView.adapter = adapter

    }
}

I'm really struggling where to add additional &quot;SwipeRefreshLayout&quot; code into the above. I have tried to follow each example on stackflow, but can't seem to understand where the appropriate places to add.
","android, kotlin, android-recyclerview",1,72847627,"Initialize the SwipeRefreshLayout &amp; assign a refresh listener in your onCreate() like this:
val swipeRefreshLayout: SwipeRefreshLayout = findViewById(R.id.swipeRefreshLayout)

// load data on swipe refresh.
swipeRefreshLayout.setOnRefreshListener { loadData() }

// Disable the refreshing after data load
swipeRefreshLayout.isRefreshing = false

"
73903603,Is it possible to have race condition with golang chan?,"My goal is to create a simple websocket server. I use chan to distribute the message e.g by invoking &lt;-messageChan. the messageChan have many writers and readers.
However, this StackOverflow question scares me of causing an unintentionally deadlock.
What I've did:

Create a test that essentially do:

populate a chan int with 0 to 1000.
create 100 goroutine to invoke &lt;-chan and add it to a map[int]bool.
invoke t.Fatal if len(map[int]bool) is not 1000. In other words, race condition.



However, the test did not fail. I am afraid, I did something wrong, and chan can have deadlock.
The code
main_test.go
package main

import (
    &quot;log&quot;
    &quot;sync&quot;
    &quot;testing&quot;
)

type MapMux struct {
    sync.RWMutex
    m map[int]bool
    sync.WaitGroup
}

func (mux *MapMux) AddInt(i int) {
    mux.RLock()
    if _, isExist := mux.m[i]; isExist {
        log.Fatal(&quot;race condition&quot;)
    }
    mux.RUnlock()
    mux.Lock()
    mux.m[i] = true
    mux.Unlock()
    mux.Done()
}

func TestChanRaceCondition(t *testing.T) {
    l := 1000
    c := make(chan int, l)
    defer close(c)
    for i := 0; i &lt; l; i++ {
        c &lt;- i
    }

    mux := MapMux{sync.RWMutex{}, map[int]bool{}, sync.WaitGroup{}}

    mux.Add(l)

    for i := 0; i &lt; 100; i++ {
        go func(key int) {
            for {
                payload := &lt;-c
                log.Printf(&quot;go%d: %d&quot;, key, payload)
                mux.AddInt(payload)
            }
        }(i)
    }

    mux.Wait()

    if len(mux.m) != l {
        t.Fatal(&quot;expected len:&quot;, l, &quot;, actual len:&quot;, len(mux.m))
    }
}

Edit:

The code finds duplicates in the map[int]bool field. Edit: This is because defer close(c). I should have check is the channel was open for every operation.

Anyway, this is what I learn. Hope this help new Golangers.
Lesson learnt:

it is okay to have many writers and many readers for one channel.
always check val, isOpen := &lt;-chan. If isOpen == false, then stop using the channel.
sync.RWMutex.RLock() does not guarantee other goroutine from making changes to the map. So, becareful. This is how it should be done.
 func (mux *MapMux) AddInt(i int) {
     mux.RLock()
     if _, isExist := mux.m[i]; isExist {
         log.Fatal(&quot;race condition&quot;)
     }
     mux.RUnlock()
     mux.Lock()
     if _, isExist := mux.m[i]; isExist {
         log.Fatal(&quot;race condition&quot;)
     }
     mux.m[i] = true
     mux.Unlock()
     mux.Done()
 }



",go,0,73903664,"A data race happens if you share memory between goroutines. If you do not share memory between goroutines, the kind of data races you are afraid of will not happen. There can be other race conditions, such as the one you have in your AddInt method. The correct version should be:
func (mux *MapMux) AddInt(i int) {
    mux.RLock()
    if _, isExist := mux.m[i]; isExist {
        log.Fatal(&quot;race condition&quot;)
    }
    mux.RUnlock()
    mux.Lock()
    if _, isExist := mux.m[i]; isExist {
        log.Fatal(&quot;race condition&quot;)
    }
    mux.m[i] = true
    mux.Unlock()
    mux.Done()
}

This is because there is no guarantee that another goroutine changes the map between RUnlock and Lock.
In your example, you are sharing a map between goroutines. That means you have to protect all access to it using a mutex. If you do that, there will be no data races around the use of that map.
However, in general, if you can avoid sharing memory, your program will not have such data races.
"
74448709,"bizday() not flagging June 20, 2022 (Juneteenth) as NYSE market holiday R","How can I add a missing date when a market was closed to a loaded calendar so I can use the date difference function bizdays() from library(bizdays)?
From NYSE's website:

Juneteenth National Independence Day  Monday, June 20, 2022 (Juneteenth
holiday observed)

But bizday() doesn't recognize 2022-06-20 as a NYSE market holiday
&gt; library(bizdays)
&gt; load_rmetrics_calendars(2000:2022)
Calendar Rmetrics/NYSE loaded

&gt; bizdays.options$set(default.calendar = &quot;Rmetrics/NYSE&quot;)
&gt; is.bizday(&quot;2022-06-20&quot;)
[1] TRUE


","r, bizdays",1,74449877,"The current version 4021.106 of the package timeDate with publication date 2022-9-29 resolved the issue and now recognizes 2022-06-20 as a market holiday for the NYSE:
&gt; library(timeDate)
&gt; library(bizdays)
&gt; load_rmetrics_calendars(2000:2023)
Calendar Rmetrics/NYSE loaded
&gt; bizdays.options$set(default.calendar = &quot;Rmetrics/NYSE&quot;)
&gt; is.bizday(&quot;2022-06-20&quot;)
[1] FALSE

For background, I previously encountered the issue with not flagging Juneteenth as a market holiday, because I was using the package timeDate dated 2018-02-21, and Juneteenth was not established as a US national holiday until 2021-06-18.
"
