id,chat-gpt,llama
76037084,0.47877490520477295,0.4816123843193054
74691834,0.5774930715560913,0.5135657787322998
75920221,0.7253152132034302,0.7033900022506714
75056900,0.5828667879104614,0.582099974155426
75689998,0.29248547554016113,0.4210405945777893
75221294,0.34951063990592957,0.37049779295921326
74729692,0.7364125847816467,0.511654257774353
76034504,0.5471402406692505,0.6981803774833679
75211654,0.3667609989643097,0.49223873019218445
74962116,0.5240468978881836,0.5516179800033569
74717107,0.7273678779602051,0.4986521601676941
75974000,0.7435636520385742,0.5661245584487915
75298311,0.7567098140716553,0.8160162568092346
75037519,0.6886764764785767,0.6851601600646973
74929519,0.8585765957832336,0.8005854487419128
74622976,0.4100659191608429,0.39860275387763977
75114654,0.5795587301254272,0.5074082612991333
75854182,0.6616896390914917,0.7215530872344971
75093391,0.589681088924408,0.6523220539093018
75193954,0.7648410797119141,0.6696692109107971
75389612,0.4793945550918579,0.7000091075897217
75802587,0.400029718875885,0.5466848015785217
75258460,0.16390135884284973,0.10621888190507889
75323021,0.517700731754303,0.5064554214477539
75617550,0.8531875610351562,0.7688043117523193
75150846,0.7533844709396362,0.8370648622512817
74934470,0.7665613293647766,0.7224270701408386
75579392,0.7699549794197083,0.7766867280006409
75155658,0.7088059782981873,0.7032694816589355
75312392,0.5759669542312622,0.5165184736251831
75459074,0.8147450685501099,0.7963658571243286
74743227,0.5455957651138306,0.54856276512146
75307309,0.7741808891296387,0.736320436000824
75410394,0.6006523966789246,0.6689404845237732
75085893,0.7681145668029785,0.4169912338256836
75434793,0.6298892498016357,0.6251251697540283
75778261,0.4933304488658905,0.4317963421344757
74677143,0.6057040095329285,0.6707956790924072
75993119,0.6249970197677612,0.7201910614967346
74773637,0.5838649868965149,0.5515326261520386
74624685,0.5799916982650757,0.6251171827316284
76011691,0.8433732986450195,0.7967102527618408
75340300,0.7725486755371094,0.6857730150222778
75534461,0.5901999473571777,0.5141782164573669
75220574,0.4664435386657715,0.6164873838424683
75149224,0.7850868701934814,0.689480185508728
75526159,0.6348838210105896,0.6780771017074585
75448140,0.5891526341438293,0.48132649064064026
75074930,0.5415804982185364,0.613714873790741
75176482,0.8681658506393433,0.8201451301574707
74857640,0.5598090887069702,0.37680381536483765
74999834,0.4470662474632263,0.561119556427002
74994173,0.8530541658401489,0.7706577777862549
74960462,0.8867530226707458,0.9160606265068054
75445007,0.5012032389640808,0.5233874917030334
75412792,0.7478119134902954,0.786393404006958
75314123,0.8768457174301147,0.7067944407463074
74866512,0.6517998576164246,0.4999626576900482
75045986,0.6052172183990479,0.5967690944671631
75666984,0.7481282949447632,0.748356819152832
75132488,0.610711932182312,0.5459797978401184
74765010,0.7459194660186768,0.6927175521850586
75802832,0.8711923360824585,0.8739780187606812
75299402,0.3963852524757385,0.3761012554168701
74811238,0.3231267035007477,0.2217290699481964
76048911,0.5562021732330322,0.582838773727417
75335522,0.8037436008453369,0.6807494759559631
74621685,0.7056901454925537,0.693986177444458
75439576,0.7706428170204163,0.6442177891731262
75449068,0.4764977693557739,0.45118820667266846
75412883,0.855098307132721,0.7073804140090942
75363507,0.6596745848655701,0.5066210031509399
75679966,0.6131954193115234,0.6209399104118347
74934504,0.5628622770309448,0.575797975063324
75095945,0.7632282972335815,0.7009527683258057
75852462,0.5773501396179199,0.5614224672317505
74777076,0.5923720598220825,0.5013601183891296
74795206,0.5182449221611023,0.7544122934341431
75604275,0.8817436695098877,0.8099510073661804
75768912,0.365501344203949,0.3107975125312805
75980105,0.5635828375816345,0.5993515253067017
74933094,0.8552356958389282,0.7748779654502869
75058127,0.6157066822052002,0.6465979218482971
75380288,0.5287180542945862,0.539496660232544
74935947,0.6202711462974548,0.5924111604690552
75385779,0.4437330961227417,0.38333845138549805
74753176,0.6493397951126099,0.34884294867515564
75642280,0.716041088104248,0.5336264371871948
75354216,0.6910727620124817,0.601447343826294
75035488,0.28959083557128906,0.16895955801010132
75463207,0.48926225304603577,0.3934626877307892
75210719,0.7807315587997437,0.733317494392395
75785613,0.6336560249328613,0.6155993938446045
75948146,0.3571908473968506,0.38386550545692444
75698936,0.2886195778846741,0.28177163004875183
75056287,0.7563431262969971,0.41190212965011597
74768073,0.7496953010559082,0.7489108443260193
75090788,0.8688639998435974,0.8123273849487305
75428138,0.6669124364852905,0.6894554495811462
75259064,0.5040035247802734,0.5945860147476196
75406341,0.6662675142288208,0.6355376243591309
76004983,0.3759613633155823,0.3679507374763489
75089553,0.3237150013446808,0.38096264004707336
75650611,0.856589674949646,0.7875921726226807
74713371,0.6502575874328613,0.6781306266784668
75627568,0.6707732677459717,0.591254472732544
74746284,0.15756598114967346,0.15835684537887573
76071743,0.6763791441917419,0.4451701045036316
75726570,0.022445114329457283,0.021391019225120544
74864399,0.5279732942581177,0.6150190830230713
75056105,0.567281186580658,0.5032923221588135
75188688,0.7132340669631958,0.5024168491363525
75040685,0.6466813683509827,0.5206647515296936
74991186,0.6081985235214233,0.552929162979126
74731934,0.5179347991943359,0.49343693256378174
74825007,0.7525159120559692,0.7469590902328491
74905593,0.7639063596725464,0.7219252586364746
75438995,0.6275916695594788,0.6380427479743958
76021384,0.6528019309043884,0.6759138107299805
75390841,0.6926190853118896,0.7180525660514832
74877491,0.5543678998947144,0.6260793209075928
75950803,0.1974657028913498,0.22503605484962463
75461439,0.6816320419311523,0.7135701179504395
75080882,0.739970862865448,0.6625771522521973
75185409,0.5472739934921265,0.5957314968109131
75374281,0.40466344356536865,0.6206797361373901
75881502,0.6540271639823914,0.5378575921058655
74976717,0.7734075784683228,0.3108418583869934
75184994,0.6003711819648743,0.6522232294082642
74776471,0.5767012238502502,0.6384270191192627
74916407,0.6057919263839722,0.5530663728713989
76066060,0.7498471736907959,0.42365890741348267
75318474,0.6417691111564636,0.7880033254623413
75204334,0.605561375617981,0.4973209500312805
74997974,0.6140844821929932,0.5882847905158997
75205360,0.5032744407653809,0.47971290349960327
75083235,0.6656345129013062,0.6337286233901978
75549944,0.5906860828399658,0.5798488855361938
75763820,0.7216686606407166,0.7813326120376587
75205665,0.7884628772735596,0.733063817024231
76009085,0.7483793497085571,0.6496355533599854
75999602,0.7562230229377747,0.6961205005645752
74912847,0.8299810290336609,0.7211939096450806
75196037,0.8484845161437988,0.6974948048591614
75003993,0.6774775385856628,0.6492460370063782
74871587,0.6907063722610474,0.5789510011672974
74652347,0.21527326107025146,0.15936647355556488
75827366,0.5445023775100708,0.5277349352836609
75555522,0.5423610210418701,0.45331764221191406
75056149,0.6167793869972229,0.6322019696235657
75257103,0.46610766649246216,0.5325266718864441
74670948,0.574081540107727,0.553836464881897
74778945,0.5907598733901978,0.6069892644882202
74807729,0.7159366011619568,0.6516388654708862
75416375,0.7373510599136353,0.6662116050720215
75762757,0.745577335357666,0.7206193208694458
75238728,0.7343569993972778,0.5386308431625366
74794400,0.7302544116973877,0.6061289310455322
75764309,0.7006456255912781,0.6700175404548645
75619912,0.569573163986206,0.6198246479034424
75815092,0.7797768712043762,0.7787081003189087
75514021,0.7302793264389038,0.5083139538764954
76009718,0.49479052424430847,0.559664249420166
74743835,0.4695955812931061,0.5422804355621338
75383462,0.6746999621391296,0.7179366946220398
74910014,0.6693242788314819,0.45580944418907166
74776364,0.6634138822555542,0.7930986285209656
75052561,0.7482250928878784,0.6658120155334473
74930743,0.7005966901779175,0.7647099494934082
75194484,0.6154481172561646,0.6206413507461548
75723462,0.7447828650474548,0.6988538503646851
75344215,0.6266108751296997,0.7092850208282471
75187395,0.7704640626907349,0.6938135027885437
75699798,0.6259677410125732,0.7102451920509338
75610549,0.6160732507705688,0.731365442276001
75621990,0.7235260009765625,0.5710365772247314
75648158,0.584547758102417,0.7020633816719055
75552848,0.8381605744361877,0.8252073526382446
75392538,0.3946433961391449,0.34672799706459045
75694420,0.6187401413917542,0.47731128334999084
75377287,0.398965060710907,0.3803727626800537
76082047,0.6906875371932983,0.7471307516098022
74659206,0.8739691972732544,0.7009508609771729
74698926,0.7411261200904846,0.7587859034538269
75978976,0.6330986022949219,0.7318001985549927
75585439,0.4531279504299164,0.5792615413665771
74661098,0.7318785190582275,0.7723113298416138
75915685,0.5251772403717041,0.6279487013816833
76028371,0.5615949630737305,0.632763147354126
75130798,0.7431195378303528,0.6868479251861572
75409618,0.5551750659942627,0.5665639638900757
74708210,0.7545404434204102,0.7804522514343262
75801284,0.8018651604652405,0.8019949197769165
75144334,0.7269203662872314,0.748297929763794
75036609,0.8781991004943848,0.8796322345733643
75666909,0.7536961436271667,0.7425187230110168
75554326,0.6113492846488953,0.5964328050613403
76024411,0.787601113319397,0.5901684761047363
75039363,0.5194566249847412,0.5201488733291626
75517381,0.5581738352775574,0.5089985728263855
75219282,0.7465989589691162,0.7040948867797852
75022490,0.8170519471168518,0.7164121866226196
74626863,0.6815792322158813,0.7653402090072632
75610152,0.644545316696167,0.6384187936782837
75194988,0.7357041835784912,0.8029732704162598
74721482,0.7391365766525269,0.583175539970398
74906864,0.7686108946800232,0.7715167999267578
75569999,0.6083166003227234,0.6702080368995667
75709844,0.4488104581832886,0.4341772496700287
75248840,0.6208122968673706,0.6783642768859863
75100575,0.4579702615737915,0.42492058873176575
75958646,0.5731144547462463,0.5141276121139526
74895100,0.8245165348052979,0.7896817922592163
75909740,0.36792489886283875,0.5441994667053223
75141541,0.8032451272010803,0.7961708307266235
75928075,0.5986548662185669,0.6192626953125
75672793,0.6327871084213257,0.5247088670730591
74633644,0.79383385181427,0.7633988857269287
75758831,0.7840931415557861,0.7046000957489014
74871350,0.42895370721817017,0.5554144978523254
74704512,0.6817896366119385,0.7342503070831299
76018687,0.5885180234909058,0.6015336513519287
75584772,0.5748258233070374,0.48634713888168335
74635523,0.38876110315322876,0.2838778495788574
75768527,0.552152693271637,0.5116881728172302
75659998,0.515574038028717,0.49853140115737915
75338255,0.5621445178985596,0.590874195098877
75922766,0.515081524848938,0.5119494795799255
75367179,0.6128482222557068,0.6819016337394714
75080442,0.7413745522499084,0.7510101795196533
75003039,0.668259859085083,0.6576550602912903
74632731,0.760144829750061,0.7465305328369141
75264592,0.6496707201004028,0.6302632689476013
74694970,0.7616063356399536,0.7275869846343994
75029678,0.6262215971946716,0.6703117489814758
75780030,0.8381055593490601,0.6909058690071106
75902318,0.6568846702575684,0.6134582757949829
74765075,0.5793088674545288,0.6666597723960876
75062538,0.8134819269180298,0.7463717460632324
75915623,0.32205381989479065,0.4149530231952667
75349712,0.7097681760787964,0.758072018623352
75198599,0.8561402559280396,0.5319113731384277
75794776,0.6747125387191772,0.5756937265396118
74919045,0.5747553706169128,0.4546522796154022
75635774,0.6124122142791748,0.6447769999504089
75291308,0.8563075065612793,0.8450124859809875
74813041,0.6673507690429688,0.7323969602584839
74745783,0.5685901641845703,0.6816887259483337
75369191,0.728629469871521,0.6739073395729065
75426952,0.75276118516922,0.7096740007400513
76012769,0.9184165000915527,0.8845442533493042
75513958,0.7356947660446167,0.8035902380943298
74802863,0.7270424962043762,0.6912615895271301
74996056,0.43284764885902405,0.3877602219581604
75119837,0.5247803926467896,0.6778899431228638
75903800,0.6094473004341125,0.6855745315551758
75346885,0.7254131436347961,0.8031526803970337
75012061,0.6750809550285339,0.5330888628959656
75135923,0.644790768623352,0.6183260083198547
75958436,0.7933730483055115,0.7333806157112122
74637515,0.44880810379981995,0.5227745771408081
75715631,0.4333226978778839,0.4070115089416504
75745637,0.8098742365837097,0.7318474650382996
75919061,0.6591277122497559,0.6978693604469299
75494817,0.9211219549179077,0.727948009967804
75644586,0.82514488697052,0.5418820381164551
75449604,0.638154923915863,0.6179230809211731
75977888,0.5761893391609192,0.5640869736671448
74870967,0.7043565511703491,0.7359894514083862
75135939,0.7249895930290222,0.7268631458282471
75346823,0.717476487159729,0.6669530868530273
74733701,0.6307286024093628,0.7104952335357666
75841863,0.7052825689315796,0.7348295450210571
76030821,0.41789889335632324,0.32986700534820557
75011823,0.6912883520126343,0.7975447773933411
75353543,0.7470963001251221,0.7807414531707764
75789993,0.5976730585098267,0.45899075269699097
75429405,0.7207581400871277,0.7408266663551331
75377220,0.5699911117553711,0.5257956385612488
75055688,0.7015724778175354,0.5506705641746521
75504826,0.6500771045684814,0.6817908883094788
74911648,0.5642621517181396,0.570633053779602
75044024,0.5907765626907349,0.8307232856750488
74844464,0.7586870193481445,0.7096199989318848
74959366,0.6330599188804626,0.5954203009605408
75260382,0.5380882620811462,0.589340090751648
75341458,0.8942480683326721,0.7544189691543579
